"Gene","Time","Space","logFC","Cluster_DTW","Silhouette_DTW","Cluster_cosine","Silhouette_cosine","GeneName"
"N900_RS02360","1h","SI2",1.7107,11,-0.0555719609913518,17,0.025937388573257,"cpdA"
"N900_RS02365","1h","SI2",1.7806,18,0.00674096099324456,3,0.0371673167922593,"yqiA"
"N900_RS02380","1h","SI2",0.8314,9,0.0420887448136001,5,0.0750794091757919,"yacG"
"N900_RS02385","1h","SI2",2.3445,16,0.0487013706840983,18,-0.0580331110083211,"zapD"
"N900_RS02395","1h","SI2",1.474,3,0.415014226157423,1,0.138244506610345,"pilD"
"N900_RS02400","1h","SI2",0.1527,2,-0.00197321460595107,10,-0.104940435902093,"pilC"
"N900_RS02405","1h","SI2",0.6645,12,0.0990454385385787,19,-0.0339691790595099,"pilB"
"N900_RS02410","1h","SI2",1.2599,2,0.0435718906499052,10,-0.0736304040803848,"pilA"
"N900_RS02415","1h","SI2",0.70892,14,0.00550647683592732,9,-0.0173148553829993,"nadC_1"
"N900_RS02420","1h","SI2",0.3207,11,-0.00157462498563716,14,-0.029890768399988,"ampD"
"N900_RS02425","1h","SI2",0.40413,4,0.0638860328513003,2,-0.15754504644063,"fldB"
"N900_RS02430","1h","SI2",-1.2021,11,0.0322749072921013,16,0.0205907371103161,"xerd"
"N900_RS02435","1h","SI2",0.90757,19,-0.0652319993479408,19,0.108240047133302,"dsbC"
"N900_RS02440","1h","SI2",1.0429,20,0.0060211270201735,2,-0.0619459600535759,"recJ"
"N900_RS02445","1h","SI2",1.5867,20,-0.0212391092204286,5,0.125269868901826,"yfkN"
"N900_RS02450","1h","SI2",1.5739,5,-0.0681929657416518,6,-0.0892894278005389,"pdhR"
"N900_RS02455","1h","SI2",-1.0349,8,0.0178775122010777,16,0.287919156386703,"aceE"
"N900_RS02460","1h","SI2",-0.0984,8,0.120421294850817,1,0.35472568500469,"aceF"
"N900_RS02470","1h","SI2",0.1412,5,0.0201307631652355,9,0.0471955508523533,"rsmH"
"N900_RS02555","1h","SI2",0.882,13,-0.202624579205466,7,0.136457162277727,"mutT"
"N900_RS02570","1h","SI2",1.3237,11,-0.0427696501422465,17,-0.0257561504395676,"carA"
"N900_RS02575","1h","SI2",1.9126,11,0.0433403027324465,12,-0.101241097891589,"carB"
"N900_RS02580","1h","SI2",0.33076,16,0.024641924113968,8,-0.134429328683218,"nlpE_2"
"N900_RS02595","1h","SI2",2.4912,13,-0.0195290658189899,1,0.00714358704472497,"Ga0059260_01848_BLAST"
"N900_RS02600","1h","SI2",1.226,7,-0.00111482016775951,4,0.171863184696196,"RNA-directed DNA polymerase"
"N900_RS02605","1h","SI2",1.1699,14,0.0376601777223298,10,0.0850848554609194,"yfcA_1"
"N900_RS02610","1h","SI2",0.43744,14,-0.0466177604641619,9,-0.228599756878767,"hdfR_1"
"N900_RS02615","1h","SI2",-0.080885,16,0.0415977399157503,8,0.018428908188977,"yadS"
"N900_RS02620","1h","SI2",0.33202,16,-0.0220361511329353,12,0.0292041160042313,"btuF"
"N900_RS02625","1h","SI2",0.71871,4,-0.00282527036700403,13,0.189852849967986,"cbiB"
"N900_RS02630","1h","SI2",6.2074,3,0.319568504704287,1,0.0817569145320334,"mtnN"
"N900_RS02635","1h","SI2",0.54673,10,0.0124638497984079,6,-0.0977934919858725,"N900_RS02635"
"N900_RS02640","1h","SI2",1.3827,14,-0.00901685053327711,10,0.0496178561460471,"gltD_1"
"N900_RS02645","1h","SI2",1.3353,9,0.0039971713041301,9,-0.140713763041264,"gltB_2"
"N900_RS02650","1h","SI2",1.2856,16,0.0482944192773657,9,0.139312396104577,"gltD_2"
"N900_RS02655","1h","SI2",0.97762,9,0.0729835209472159,7,-0.0606327125665028,"gltB_1"
"N900_RS02660","1h","SI2",0.95541,16,0.0629750843775543,7,0.142611831477514,"yhcC_BLAST"
"N900_RS02665","1h","SI2",1.4981,9,0.0209454311973755,10,-0.0449828917425584,"diguanylate cyclase"
"N900_RS02670","1h","SI2",-0.84022,12,0.013374606417736,15,0.0336704664100775,"arcB"
"N900_RS02675","1h","SI2",-0.50709,8,0.173816469492413,1,0.268951926765978,"arcA_2"
"N900_RS02680","1h","SI2",1.454,2,0.00165462540959482,13,0.142376031163448,"N900_RS02680"
"N900_RS02685","1h","SI2",0.75811,4,0.00472369052173611,13,0.0893165651581218,"putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase"
"N900_RS02690","1h","SI2",1.234,2,-0.00532778594216787,13,0.0891408028381986,"N900_RS02690"
"N900_RS02695","1h","SI2",1.5055,14,0.0168892229091038,13,0.180562045748674,"thrA"
"N900_RS02700","1h","SI2",1.0161,12,-0.0502025662833563,19,-0.0172756875982575,"thrB"
"N900_RS02705","1h","SI2",-0.4874,5,0.0615388316791835,20,0.17388240376016,"thrC"
"N900_RS02715","1h","SI2",0.56644,18,0.0736922541731515,7,0.0182983747460844,"nfo"
"N900_RS02720","1h","SI2",0.36985,7,-0.00359486502477706,4,0.0412969833150893,"ung"
"N900_RS02725","1h","SI2",0.38049,7,-0.0731972016492883,10,0.0148357886680254,"N900_RS02725"
"N900_RS02730","1h","SI2",1.2157,15,0.0328194630262053,9,-0.101653509581236,"N900_RS02730"
"N900_RS02735","1h","SI2",1.1425,8,0.040623515982553,1,0.191698004978312,"alsT_1"
"N900_RS02740","1h","SI2",-0.077944,16,-0.0154978919419375,8,-0.117826331346675,"yaaA"
"N900_RS02745","1h","SI2",0.4678,9,0.0600382728384578,10,-0.010048749252269,"TatD family deoxyribonuclease"
"N900_RS02750","1h","SI2",0.61084,15,0.00929471708851847,9,-0.17189523102256,"nupc"
"N900_RS02755","1h","SI2",-0.50761,10,0.00975559991893344,6,-0.0295355793729376,"N900_RS02755"
"N900_RS02760","1h","SI2",0.15918,13,-0.0328065690122487,13,-0.0664637071879965,"deoC"
"N900_RS02765","1h","SI2",1.7505,7,0.0153351979632964,13,0.0651767480162192,"deoA"
"N900_RS02770","1h","SI2",1.0266,5,0.00464600283699736,10,0.0623117089582377,"deoB"
"N900_RS02775","1h","SI2",0.17817,9,0.0618469014781622,9,-0.188566189297965,"deoD_1"
"N900_RS02780","1h","SI2",0.28351,11,0.0167342993849187,3,-0.134259600121833,"SMP protein"
"N900_RS02785","1h","SI2",1.4874,20,0.00670776495555374,2,0.0504037353289526,"phosphoserine phosphatase"
"N900_RS02790","1h","SI2",1.1146,12,0.108229724848742,14,0.0758458148643381,"pilz_1"
"N900_RS02795","1h","SI2",2.1235,2,-0.0567753560478266,2,-0.143445848719303,"radA"
"N900_RS02805","1h","SI2",1.4895,4,-0.00274746679199363,7,0.0811313742661837,"AMP-binding protein"
"N900_RS02810","1h","SI2",1.6295,7,0.0158075150418135,6,-0.16550483138884,"N900_RS02810"
"N900_RS02815","1h","SI2",1.4097,18,0.0779677000246653,2,-0.151677627950051,"chrA"
"N900_RS02820","1h","SI2",1.0894,14,0.0233274920675786,5,-0.073535049411096,"lacZ"
"N900_RS02825","1h","SI2",1.1917,2,-0.0198742661683603,10,-0.0111316134835567,"galR"
"N900_RS02830","1h","SI2",3.3223,2,0.00453636545298781,13,-0.0233900145209374,"ygjH"
"N900_RS02835","1h","SI2",0.91963,16,-0.0211097714874136,8,0.0634924461373475,"gamma-glutamylcyclotransferase"
"N900_RS02840","1h","SI2",0.96312,8,-0.0814814011949193,17,-0.105213848948868,"ZntB"
"N900_RS02845","1h","SI2",0.74616,2,-0.0213222214591053,10,-0.0366100646650635,"RimK family alpha-L-glutamate ligase"
"N900_RS02850","1h","SI2",0.34444,5,-0.0270611178218492,9,0.106032915635475,"ypeA_2"
"N900_RS02855","1h","SI2",0.85434,8,-0.0706050252788274,17,-0.12337037331034,"short-chain dehydrogenase"
"N900_RS02865","1h","SI2",1.2644,2,0.00198456676620671,10,0.0426773166316551,"2-hydroxyacid dehydrogenase"
"N900_RS02870","1h","SI2",1.1536,5,-0.0473917838195481,3,-0.184355686840269,"cysL_1"
"N900_RS02875","1h","SI2",2.4819,2,-0.105687907071513,2,-0.0513460656180981,"C4-dicarboxylate ABC transporter"
"N900_RS02880","1h","SI2",0.12696,8,0.121530648722601,1,0.411815211662411,"recC"
"N900_RS02885","1h","SI2",0.31457,8,0.0493250304175398,1,0.381561266223754,"recB"
"N900_RS02890","1h","SI2",0.97,15,0.00049930300283909,17,-0.170044446320887,"recD"
"N900_RS02895","1h","SI2",-1.3284,13,0.033801262914692,1,-0.0252829866236655,"N900_RS02895"
"N900_RS02905","1h","SI2",0.79708,9,-0.00666359026158783,13,0.158400770099119,"argA"
"N900_RS02910","1h","SI2",0.69153,5,-0.052618870772289,9,-0.0736916477558801,"N900_RS02910"
"N900_RS02915","1h","SI2",0.82609,9,0.0474803475261442,9,-0.147065745154321,"mltA"
"N900_RS02920","1h","SI2",0.61255,20,-0.0234263375608307,19,-0.258080226359603,"tcdA"
"N900_RS02925","1h","SI2",1.2179,18,0.0185273119409321,13,0.27766920427272,"csdE"
"N900_RS02930","1h","SI2",0.60813,16,0.0231938148570976,8,0.0767611135579795,"csdA"
"N900_RS02935","1h","SI2",1.4998,18,-0.0693417706442846,5,0.0314511331053434,"4-methyl-5(B-hydroxyethyl)-thiazole monophosphate biosynthesis enzyme"
"N900_RS02940","1h","SI2",-2.2692,1,0.00810478275989584,15,0.356459256355233,"panE"
"N900_RS02945","1h","SI2",0.62142,8,-0.135203497274292,13,0.175626704087446,"ompK"
"N900_RS02950","1h","SI2",0.51125,9,0.0558817128482113,7,-0.0117278044133513,"ATP-dependent protease"
"N900_RS02955","1h","SI2",0.90943,18,0.000566656384541064,13,-0.00782860297456618,"rpoE_2"
"N900_RS02960","1h","SI2",0.68638,14,0.0300059380454687,6,-0.234077757530523,"chrR"
"N900_RS02965","1h","SI2",1.3737,20,-0.0780414014727648,5,0.156495548724234,"ampG"
"N900_RS02970","1h","SI2",0.60255,14,0.00134519995142724,13,0.0467328100560357,"peptidyl-prolyl cis-trans isomerase"
"N900_RS02975","1h","SI2",1.7339,2,-0.0258790983175333,13,0.188365726984206,"lipoprotein, putative"
"N900_RS02980","1h","SI2",1.1433,14,0.0544761153920409,6,-0.276893614088949,"rlmG"
"N900_RS02985","1h","SI2",0.16837,16,0.0121054009268657,19,-0.033786221581358,"bola"
"N900_RS02990","1h","SI2",0.21807,8,0.0919958888941977,1,0.368418641267203,"Na(+)-translocating NADH-quinone reductase subunit A"
"N900_RS02995","1h","SI2",-1.1324,8,0.0181510751033301,1,0.18146668381568,"nqrB"
"N900_RS03000","1h","SI2",0.68779,8,0.0386833451322452,1,0.148630197533579,"nqrC"
"N900_RS03005","1h","SI2",-0.47873,8,0.113528799629175,1,0.173358802745909,"nqrD"
"N900_RS03010","1h","SI2",1.2225,8,0.00883897854073578,1,0.14696456020479,"nqrE"
"N900_RS03015","1h","SI2",-0.45136,8,-0.0171235210456166,1,0.123212018478887,"nqrF"
"N900_RS03020","1h","SI2",1.3896,3,0.489021818461269,1,0.208825530291437,"apbE"
"N900_RS03025","1h","SI2",0.17555,12,0.00320066221399289,12,-0.0465242785483554,"nqrM_1"
"N900_RS03030","1h","SI2",0.49236,20,-0.0623081375031953,2,0.0448248449448964,"dinB"
"N900_RS03035","1h","SI2",0.75969,2,0.00666586322428251,4,-0.0945144867645855,"N900_RS03035"
"N900_RS03055","1h","SI2",0.73711,18,0.0887034320006067,7,0.128412429456272,"diguanylate cyclase_4"
"N900_RS03060","1h","SI2",0.749,4,-0.0256630511570963,7,-0.0668960810073669,"sodium-dependent transporter_2"
"N900_RS03065","1h","SI2",0.022819,5,0.160403796378292,5,0.0725224709293991,"deacylase"
"N900_RS03070","1h","SI2",1.4299,18,0.0517465807268177,2,-0.0971100000692987,"rimK"
"N900_RS03075","1h","SI2",0.72738,4,0.0231122026173226,13,0.226567945807674,"ATP-dependent zinc protease_1"
"N900_RS03080","1h","SI2",0.7542,10,-0.088207655915822,10,0.0729447587032841,"pepD"
"N900_RS03085","1h","SI2",1.8452,2,-0.0322393194135306,13,0.160735433679934,"adeP"
"N900_RS03090","1h","SI2",1.9474,2,0.0144821074378648,2,-0.163888431847527,"gpt"
"N900_RS03095","1h","SI2",1.7742,4,0.0437247825637801,4,0.034029259669413,"frsA"
"N900_RS03100","1h","SI2",-0.29745,8,-0.0877440237862651,2,-0.00639139339699195,"crl"
"N900_RS03105","1h","SI2",0.93525,14,0.0274235111597948,10,0.0764211115579864,"proB"
"N900_RS03110","1h","SI2",1.0089,7,-0.0559888108806194,4,0.11838297298651,"proA"
"N900_RS03115","1h","SI2",-0.040853,18,0.0497492617166503,5,0.15428099575681,"nrdR"
"N900_RS03120","1h","SI2",5.79,3,0.165356053383314,4,0.137886210518688,"ribD"
"N900_RS03125","1h","SI2",0.91027,3,0.252092906227483,4,0.0616402888725709,"ribE_1"
"N900_RS03130","1h","SI2",1.375,7,-0.137863642350971,6,-0.235019905792403,"ribBA"
"N900_RS03135","1h","SI2",1.397,3,0.468809559191996,1,0.196227661810254,"ribE_2"
"N900_RS03140","1h","SI2",0.14196,8,0.146767480071861,16,0.0962559001100799,"nusB"
"N900_RS03145","1h","SI2",-1.9105,6,0.22130066748312,16,-0.119646641912191,"thiL"
"N900_RS03150","1h","SI2",1.9562,2,-0.085188684428655,1,0.360129012144737,"pgpA"
"N900_RS03155","1h","SI2",1.4831,14,-0.018330405002417,4,0.0742569513447614,"VC_2264_BLAST"
"N900_RS03160","1h","SI2",0.41873,16,0.0248281792909614,19,-0.0661849889691077,"glnD"
"N900_RS03240","1h","SI2",0.077092,12,-0.0263397400085447,19,-0.0574109311201518,"rnhB"
"N900_RS03260","1h","SI2",0.69949,10,-0.00380980007624972,10,-0.00111475692992238,"cytochrome c_2"
"N900_RS03265","1h","SI2",1.4156,20,-0.0525670797454317,2,-0.0417410260515603,"padC"
"N900_RS03270","1h","SI2",0.97025,2,-0.0491976187144139,13,0.220518683523603,"glnB"
"N900_RS03275","1h","SI2",-0.70086,19,0.051403290766802,14,-0.0605024453940558,"VC0395_A1830_BLAST"
"N900_RS03280","1h","SI2",2.0935,2,-0.0393994738778588,10,0.0535148456642181,"lysm"
"N900_RS03285","1h","SI2",1.6352,2,-0.0410294019386669,13,0.282879156486484,"gloB"
"N900_RS03290","1h","SI2",0.59278,19,0.117844608371009,14,-0.0595140526835262,"class I SAM-dependent methyltransferase_3"
"N900_RS03295","1h","SI2",3.455,3,0.337742854787428,4,0.151659186513096,"rnhA"
"N900_RS03305","1h","SI2",1.8828,13,-0.0372814823185181,10,0.0585364877110984,"hldE"
"N900_RS03310","1h","SI2",0.90223,8,-0.0924759875719566,17,-0.0845101973652681,"fadE_1"
"N900_RS03315","1h","SI2",-2.12,6,0.117804767457411,16,-0.185395427828391,"gmhA/lpcA"
"N900_RS03320","1h","SI2",0.87368,2,-0.0399807749562693,10,-0.0618442849871508,"yafJ"
"N900_RS03325","1h","SI2",2.1525,18,0.0286584428319065,5,0.0135254221926358,"purN"
"N900_RS03330","1h","SI2",1.2564,19,-0.0418080537589319,14,0.0707859169912705,"purM"
"N900_RS03335","1h","SI2",0.65987,7,-0.124650887991875,13,0.0748290849251502,"upp"
"N900_RS03340","1h","SI2",1.4947,2,-0.0315013559358107,13,0.126623759540848,"N900_RS03340"
"N900_RS03345","1h","SI2",0.015729,18,-0.00615634863983594,9,-0.158088084585672,"rluF"
"N900_RS03350","1h","SI2",0.11346,4,0.00915090967561175,13,0.279090861715776,"smrA"
"N900_RS03365","1h","SI2",0.98631,5,-0.0204940565146461,8,-0.00541091348648864,"N900_RS03365"
"N900_RS03370","1h","SI2",1.5777,2,-0.0546415140307874,4,0.0301827470328596,"chb"
"N900_RS03375","1h","SI2",0.45835,9,0.0171496856773902,7,-0.0140287268817671,"N900_RS03375"
"N900_RS03380","1h","SI2",2.2199,2,-0.0146969775252462,13,0.163634761156516,"heavy metal translocating P-type ATPase"
"N900_RS03390","1h","SI2",0.89472,5,-0.109197960545203,9,0.0543829639791354,"ompA_1"
"N900_RS03395","1h","SI2",0.7624,18,0.0324205351575672,9,-0.0273148551679517,"Fe3+-citrate ABC transporter substrate-binding protein"
"N900_RS03400","1h","SI2",1.4463,18,0.0781026552873267,8,-0.0479465733775289,"vuuA"
"N900_RS03405","1h","SI2",0.62519,14,0.0266809932545215,10,0.0396403930743999,"vuuB"
"N900_RS03410","1h","SI2",2.216,7,-0.0891698689146371,5,-0.0355150771440308,"non-ribosomal peptide synthetase"
"N900_RS03415","1h","SI2",1.3147,12,0.0447863576992529,11,-0.0177422660061965,"flgT"
"N900_RS03420","1h","SI2",1.3892,19,0.0777388378212517,14,0.0197107658743616,"flgO"
"N900_RS03425","1h","SI2",-0.1196,19,0.145256947892762,14,-0.131442481315429,"flgP"
"N900_RS03430","1h","SI2",0.0030778,5,0.164654094753252,20,0.484324791987233,"flgN"
"N900_RS03435","1h","SI2",-0.27594,8,0.167482722186226,1,0.374602606494884,"flgM"
"N900_RS03440","1h","SI2",0.15987,5,-0.0113216374142718,11,0.0710127068372046,"flgA"
"N900_RS03445","1h","SI2",0.0026134,5,0.161491859716873,13,0.0122498320223877,"chev_3"
"N900_RS03450","1h","SI2",3.2585,17,0.138935563150235,4,0.102813001205176,"cheR"
"N900_RS03455","1h","SI2",-0.023214,5,0.0769071112020935,6,0.0621862615476376,"flgB"
"N900_RS03460","1h","SI2",0.46297,5,0.0591246860984788,9,0.073370301994331,"flgC"
"N900_RS03465","1h","SI2",0.30436,19,0.0258139066011645,14,-0.141148370545535,"flgD"
"N900_RS03470","1h","SI2",0.54554,5,0.0405628354789308,11,0.307111058146266,"flgE"
"N900_RS03475","1h","SI2",0.41936,5,-0.000506117508373461,11,0.250336050318215,"flgF"
"N900_RS03480","1h","SI2",0.28328,19,-0.0850968348248408,11,0.00482280110104611,"flgG"
"N900_RS03485","1h","SI2",0.49979,5,0.0473183744972347,11,0.249943608287494,"flgH"
"N900_RS03490","1h","SI2",0.61519,5,0.088919994699242,11,-0.0636836135901007,"flgi"
"N900_RS03495","1h","SI2",0.13997,12,0.109309912278954,11,0.143383106236192,"flgJ"
"N900_RS03500","1h","SI2",0.41931,12,0.0455868830945668,11,0.239071302967361,"flgK"
"N900_RS03505","1h","SI2",0.30182,19,0.0510091072693877,11,-0.00939244166026266,"flgL"
"N900_RS03515","1h","SI2",1.1294,12,-0.0231946839784428,9,0.094749985185666,"flaA"
"N900_RS03520","1h","SI2",-0.43592,13,-0.0584193419721671,13,-0.0194095991321747,"flaC"
"N900_RS03550","1h","SI2",-1.0618,11,0.0822637137161553,16,0.093515183233924,"ychF"
"N900_RS03585","1h","SI2",1.2614,2,-0.05836996032848,1,0.368063566036108,"prmC"
"N900_RS03590","1h","SI2",-0.90527,10,-0.0157279882091345,10,-0.00207628663015247,"sirB2"
"N900_RS03595","1h","SI2",1.0729,9,0.0166977674313695,5,0.0369586538786958,"sirB1"
"N900_RS03605","1h","SI2",0.54173,16,0.0321377348444898,19,0.105119836104999,"ushA"
"N900_RS03610","1h","SI2",1.1755,5,0.0501201342685004,11,0.000433036664351125,"ybaK"
"N900_RS03615","1h","SI2",0.9042,14,0.021129030241573,7,0.00984178214481085,"uracil-xanthine permease"
"N900_RS03620","1h","SI2",2.2715,7,0.00390187788893516,5,0.0743536159923124,"N900_RS03620"
"N900_RS03625","1h","SI2",-0.32647,5,-0.00538090703775779,7,0.0500669679596202,"N900_RS03625"
"N900_RS03630","1h","SI2",0.09381,16,-0.0322928133635019,17,-0.154168025148895,"wrbA"
"N900_RS03635","1h","SI2",-0.24498,13,0.0384983608135777,10,0.00792694952612692,"arsC"
"N900_RS03640","1h","SI2",0.73514,13,-0.107517949189299,2,-0.11537495126556,"bepA_1"
"N900_RS03645","1h","SI2",0.57349,15,-0.0430685539133943,10,0.0953710288174332,"N900_RS03645"
"N900_RS03650","1h","SI2",0.61854,18,0.08888992681286,5,0.190287887142473,"perM"
"N900_RS03655","1h","SI2",1.8062,2,-0.021383049437614,4,0.0819142187538099,"mlp24"
"N900_RS03660","1h","SI2",-0.71625,18,-0.0328077125672363,8,-0.0265312365089435,"bcp"
"N900_RS03665","1h","SI2",2.2238,7,-0.00335142755571154,4,0.165778477919256,"gcvR"
"N900_RS03675","1h","SI2",0.39389,9,0.0359398571329481,4,-0.0772160271206164,"bamC"
"N900_RS03680","1h","SI2",1.616,5,-0.067240908457271,17,-0.0419471593688638,"N900_RS03680"
"N900_RS03685","1h","SI2",1.4727,2,-0.0968962169957168,1,0.101142016682895,"M15 family metallopeptidase"
"N900_RS03690","1h","SI2",-1.0707,8,0.0241891651024006,16,-0.00658880238865836,"dapE"
"N900_RS03695","1h","SI2",2.0381,2,-0.0330480668107263,2,-0.19801098313789,"ArsC family reductase"
"N900_RS03700","1h","SI2",0.96919,14,-0.018020837887963,5,0.0992594321468783,"N900_RS03700"
"N900_RS03705","1h","SI2",1.056,14,-0.0341129370999898,5,0.11895270295134,"N900_RS03705"
"N900_RS03710","1h","SI2",1.8069,20,-0.0511916550074629,7,0.108923624190981,"N900_RS03710"
"N900_RS03715","1h","SI2",-0.02751,20,-0.0156574597234175,6,-0.192299468758628,"yfeX"
"N900_RS03720","1h","SI2",0.73253,12,0.018292759634176,12,0.0142852647353342,"flaE"
"N900_RS03725","1h","SI2",1.5965,3,0.18765317872434,4,-0.0208435974309056,"flaD"
"N900_RS03730","1h","SI2",0.52347,16,0.0193337857060492,19,-0.116905066678838,"flaB"
"N900_RS03735","1h","SI2",9.0209e-05,5,0.16437960570743,7,0.00598313158741604,"flaG"
"N900_RS03740","1h","SI2",1.0504,19,-0.0537253214793026,11,0.119705473852182,"fliD"
"N900_RS03745","1h","SI2",0.45969,12,0.0184807977718931,11,0.196966812210586,"flaI"
"N900_RS03750","1h","SI2",0.25071,19,-0.0619009037264305,14,0.104048110727717,"fliS"
"N900_RS03755","1h","SI2",0.78731,19,0.0362097446958914,11,-0.0801212922393269,"flrA"
"N900_RS03760","1h","SI2",1.1015,19,0.090385842650936,11,-0.194017329360559,"flrB"
"N900_RS03765","1h","SI2",0.34465,19,0.125391570606942,14,-0.00791847956864515,"flrC"
"N900_RS03770","1h","SI2",1.1509,5,0.0118648601376769,17,-0.0234724918694423,"fliE"
"N900_RS03775","1h","SI2",0.36612,19,-0.0506358516206303,11,-0.141493140922118,"fliF"
"N900_RS03780","1h","SI2",-0.2245,19,0.0446221401328022,11,-0.124813736712276,"fliG"
"N900_RS03785","1h","SI2",0.74446,19,0.0343702381378202,11,-0.0624000537776026,"fliH"
"N900_RS03790","1h","SI2",0.50958,19,0.081694456405914,14,0.0357967301670344,"fliI"
"N900_RS03795","1h","SI2",0.66972,19,-0.0296470638483925,11,-0.0246837679219031,"fliJ"
"N900_RS03800","1h","SI2",-0.29768,5,0.0665968543647358,6,0.0373027431079947,"FliK"
"N900_RS03805","1h","SI2",0.11717,9,0.0530832427622723,7,0.0130361907127388,"fliL_1"
"N900_RS03810","1h","SI2",0.65274,5,0.0168253021608223,20,-0.0253031938565257,"fliM"
"N900_RS03815","1h","SI2",0.40508,19,0.106022800069417,11,-0.0396043877934217,"fliN"
"N900_RS03820","1h","SI2",0.25707,19,0.0820861372662784,14,0.0234272797698261,"fliO"
"N900_RS03825","1h","SI2",-0.051823,19,0.122032753827657,14,-0.0567996906816616,"fliP"
"N900_RS03830","1h","SI2",1.4956,19,-0.0562094128427004,14,0.100942759763908,"fliQ"
"N900_RS03835","1h","SI2",0.73373,19,0.11662660963779,14,0.0269826430378386,"fliR"
"N900_RS03840","1h","SI2",-0.077263,19,0.0572345641749491,14,0.00592959168154544,"flhB"
"N900_RS03845","1h","SI2",0.74848,13,-0.0645155585869982,12,-0.019240342861096,"smrB"
"N900_RS03850","1h","SI2",0.067472,8,-0.10576038373416,1,0.0398526362016387,"prmB"
"N900_RS03855","1h","SI2",0.49447,16,-0.0157214181331848,3,-0.0329918726316291,"N900_RS03855"
"N900_RS03860","1h","SI2",0.49804,8,0.109959804993475,1,0.155222476766192,"aroC"
"N900_RS03865","1h","SI2",1.6328,13,-0.106578242474312,7,0.103984371029104,"UPF0126 membrane protein HI_1240_BLAST"
"N900_RS03870","1h","SI2",1.2885,14,-0.0758348125568227,7,0.0857196917635456,"epmC"
"N900_RS03875","1h","SI2",0.066418,16,0.0227471886002487,8,0.109963371523478,"yfcl"
"N900_RS03880","1h","SI2",-0.34441,13,-0.0846266305294589,7,0.0643252272630275,"NAD(P)H-dependent oxidoreductase"
"N900_RS03885","1h","SI2",2.37,15,-0.0346992686224558,5,0.0324391415588293,"mnmC"
"N900_RS03890","1h","SI2",3.8513,3,0.380064293763646,4,0.0285524552022176,"fabB"
